#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
1	70	205.2	350.3	265.9	237.2	1044.9	1036.0	1038.8	1033.1	19.2	33.3	24.9	22.5	
1	71	206.9	343.0	270.9	229.0	1037.0	1025.8	1030.4	1026.3	19.5	33.0	25.6	21.8	
1	72	204.9	333.5	265.4	227.6	1017.1	1009.5	1009.5	1005.2	19.7	32.5	25.6	22.1	
1	73	207.6	327.4	263.3	224.5	1010.5	998.5	1001.3	999.0	20.1	32.2	25.6	22.0	
1	74	206.1	319.7	261.8	223.0	995.2	985.6	991.0	986.6	20.2	31.9	25.7	22.1	
1	75	204.9	314.2	261.7	219.3	985.2	973.0	981.1	974.9	20.3	31.7	25.9	22.0	
1	76	202.1	309.3	261.5	217.5	975.6	962.9	970.5	965.2	20.2	31.5	26.2	22.0	
1	77	200.8	307.0	258.6	211.3	960.2	951.8	958.6	951.6	20.4	31.6	26.2	21.6	
1	78	194.7	307.7	255.8	212.4	952.8	943.3	953.7	943.2	19.9	32.0	26.0	21.9	
1	79	189.6	300.1	254.5	214.7	942.7	929.2	944.3	929.6	19.6	31.6	26.2	22.5	
1	80	188.3	299.2	246.3	216.3	931.0	920.8	931.5	924.1	19.7	31.8	25.6	22.8	
1	81	186.3	297.5	240.6	210.6	915.8	907.4	915.9	908.3	19.8	32.1	25.5	22.5	
1	82	187.7	284.8	241.6	206.7	899.9	891.2	904.8	896.3	20.3	31.3	25.9	22.4	
1	83	182.9	284.1	240.8	204.2	892.7	882.5	894.6	882.9	19.9	31.4	26.1	22.4	
1	84	183.5	274.8	238.2	200.7	878.1	868.6	879.6	866.0	20.3	30.9	26.2	22.5	
1	85	181.1	274.0	232.5	197.0	865.2	856.1	867.7	852.5	20.3	31.2	25.9	22.4	
1	86	174.5	276.5	231.6	190.2	853.3	844.7	851.5	844.0	19.8	31.9	26.3	21.8	
1	87	170.8	276.3	229.8	190.9	846.5	838.5	847.8	837.9	19.5	32.2	26.2	22.0	
1	88	169.5	267.3	229.4	189.1	831.8	823.2	835.4	826.7	19.7	31.7	26.5	22.0	
1	89	168.5	262.4	226.9	189.8	824.8	816.3	827.0	818.1	19.7	31.3	26.5	22.3	
1	90	169.6	257.3	221.8	189.0	814.0	808.7	817.7	808.5	20.2	31.0	26.2	22.5	
1	91	166.8	254.9	219.0	185.9	799.5	797.3	805.3	799.3	20.2	31.1	26.2	22.4	
1	92	167.4	254.7	218.0	182.5	796.5	792.4	801.6	791.3	20.3	31.3	26.2	22.1	
1	93	163.9	253.3	212.9	177.5	782.4	778.5	784.9	778.1	20.2	31.7	26.1	21.9	
1	94	163.3	248.7	210.9	174.1	771.6	766.1	774.1	768.0	20.4	31.6	26.1	21.7	
1	95	156.9	248.1	210.7	173.0	762.2	759.0	767.0	759.8	19.9	31.7	26.4	21.9	
1	96	153.0	243.1	208.1	171.2	747.6	744.2	754.8	746.1	19.7	31.7	26.5	22.0	
1	97	155.5	238.4	208.1	167.1	742.5	738.0	748.0	739.7	20.2	31.3	26.7	21.6	
1	98	155.2	235.6	205.1	164.3	733.3	730.9	739.3	728.7	20.3	31.3	26.6	21.6	
1	99	153.4	229.3	205.1	160.5	722.6	718.1	728.4	714.8	20.3	31.0	27.0	21.5	
1	100	153.2	222.9	207.3	156.1	711.2	708.0	719.5	707.9	20.6	30.5	27.7	21.1	
1	101	152.2	220.7	204.3	155.5	705.3	701.8	711.4	702.6	20.7	30.5	27.5	21.1	
1	102	145.2	217.7	197.3	155.2	687.2	686.1	693.4	684.9	20.2	30.8	27.3	21.6	
1	103	142.1	212.5	199.2	157.7	682.1	679.0	691.0	682.0	19.9	30.3	27.6	22.1	
1	104	138.0	215.9	196.0	154.3	674.6	672.4	682.9	672.9	19.5	31.2	27.4	21.8	
1	105	135.7	213.5	198.3	147.6	664.1	662.2	675.5	662.9	19.4	31.2	28.0	21.1	
1	106	136.8	212.8	197.2	141.1	657.6	654.6	668.1	655.9	19.8	31.5	28.2	20.4	
1	107	132.4	207.9	190.5	142.1	643.1	642.0	653.2	641.3	19.6	31.4	27.8	21.1	
1	108	144.2	216.8	214.5	147.7	665.9	670.1	691.3	658.2	19.7	31.0	28.4	20.7	
