read group,format,segment index,segment label,is required,is trimmed,num input reads,num prefiltered reads,num failed reads,num discarded reads,num filtered reads,num trimmed reads,num failures,num matches,num matched bases
Z0518,no trimming,0,insert,False,False,6060,0,1336,0,0,0,1336,4724,1369822
Z0519,no trimming,0,insert,False,False,20130,0,7490,0,0,0,7490,12640,3799332
Z0520,no trimming,0,insert,False,False,31628,0,30674,0,0,0,30674,954,269798
Z0521,no trimming,0,insert,False,False,11837,0,8922,0,0,0,8922,2915,853434
Z0522,no trimming,0,insert,False,False,8454,0,3299,0,0,0,3299,5155,1516520
Z0523,no trimming,0,insert,False,False,4765,0,2119,0,0,0,2119,2646,798962
Z0524,no trimming,0,insert,False,False,66433,0,45560,0,0,0,45560,20873,6042324
Z0525,no trimming,0,insert,False,False,15944,0,4758,0,0,0,4758,11186,3364340
Z0526,no trimming,0,insert,False,False,23833,0,21301,0,0,0,21301,2532,751768
Z0527,no trimming,0,insert,False,False,448781,0,442317,0,0,0,442317,6464,1757929
Z0528,no trimming,0,insert,False,False,14395,0,2702,0,0,0,2702,11693,3525540
Z0529,no trimming,0,insert,False,False,29785,0,23166,0,0,0,23166,6619,1911951
Z0530,no trimming,0,insert,False,False,12724,0,7322,0,0,0,7322,5402,1543264
Z0531,no trimming,0,insert,False,False,10882,0,8327,0,0,0,8327,2555,772542
Z0532,no trimming,0,insert,False,False,24178,0,19159,0,0,0,19159,5019,1477950
Z0533,no trimming,0,insert,False,False,51587,0,32684,0,0,0,32684,18902,5722827
Z0534,no trimming,0,insert,False,False,6471,0,3490,0,0,0,3490,2981,904636
Z0535,no trimming,0,insert,False,False,12540,0,7482,0,0,0,7482,5058,1453486
Z0536,no trimming,0,insert,False,False,53817,0,47842,0,0,0,47842,5975,1777746
Z0537,no trimming,0,insert,False,False,6293,0,2394,0,0,0,2394,3899,1131767
Z0538,no trimming,0,insert,False,False,4554,0,2681,0,0,0,2681,1873,539262
Z0539,no trimming,0,insert,False,False,19216,0,6065,0,0,0,6065,13151,3980954
Z0540,no trimming,0,insert,False,False,6190,0,4408,0,0,0,4408,1782,533210
Z0541,no trimming,0,insert,False,False,7789,0,6717,0,0,0,6717,1072,310782
Z0542,no trimming,0,insert,False,False,27721,0,23918,0,0,0,23918,3803,1150631
Z0543,no trimming,0,insert,False,False,1979,0,401,0,0,0,401,1578,452230
Z0544,no trimming,0,insert,False,False,5293,0,1470,0,0,0,1470,3823,1142705
Z0545,no trimming,0,insert,False,False,22618,0,17127,0,0,0,17127,5491,1593643
Z0546,no trimming,0,insert,False,False,32739,0,29394,0,0,0,29394,3345,999216
Z0547,no trimming,0,insert,False,False,14101,0,4062,0,0,0,4062,10039,3050729
Z0548,no trimming,0,insert,False,False,24289,0,20069,0,0,0,20069,4220,1291568
Z0549,no trimming,0,insert,False,False,7308,0,3263,0,0,0,3263,4045,1176752
Z0550,no trimming,0,insert,False,False,57870,0,11796,0,0,0,11796,46074,13588356
Z0551,no trimming,0,insert,False,False,44180,0,40754,0,0,0,40754,3426,986769
Z0552,no trimming,0,insert,False,False,3070,0,590,0,0,0,590,2480,711453
Z0553,no trimming,0,insert,False,False,244395,0,239443,0,0,0,239443,4952,1474147
Z0554,no trimming,0,insert,False,False,8004,0,6251,0,0,0,6251,1753,505375
Z0555,no trimming,0,insert,False,False,11818,0,8021,0,0,0,8021,3797,1117071
Z0556,no trimming,0,insert,False,False,9608,0,4235,0,0,0,4235,5373,1570120
Z0557,no trimming,0,insert,False,False,6658,0,3351,0,0,0,3351,3307,945767
Z0558,no trimming,0,insert,False,False,32721,0,28947,0,0,0,28947,3774,1115997
Z0559,no trimming,0,insert,False,False,9926,0,5971,0,0,0,5971,3955,1167064
Z0560,no trimming,0,insert,False,False,108847,0,86932,0,0,0,86932,21915,6622287
Z0561,no trimming,0,insert,False,False,96032,0,90826,0,0,0,90826,5206,1500900
Z0562,no trimming,0,insert,False,False,211264,0,193158,0,0,0,193158,18106,5428341
Z0563,no trimming,0,insert,False,False,7257,0,1810,0,0,0,1810,5447,1592904
Z0564,no trimming,0,insert,False,False,11637,0,6972,0,0,0,6972,4665,1365643
Z0565,no trimming,0,insert,False,False,25437,0,21164,0,0,0,21164,4273,1289384
Z0566,no trimming,0,insert,False,False,16291,0,11174,0,0,0,11174,5117,1501593
Z0567,no trimming,0,insert,False,False,8485,0,3419,0,0,0,3419,5066,1497989
Z0568,no trimming,0,insert,False,False,57760,0,52895,0,0,0,52895,4865,1420003
Z0569,no trimming,0,insert,False,False,40304,0,21950,0,0,0,21950,18354,5502329
Z0570,no trimming,0,insert,False,False,6105,0,2230,0,0,0,2230,3875,1166488
Z0571,no trimming,0,insert,False,False,524568,0,516095,0,0,0,516095,8473,2420766
Z0572,no trimming,0,insert,False,False,15509,0,10079,0,0,0,10079,5430,1599872
Z0573,no trimming,0,insert,False,False,46040,0,27309,0,0,0,27309,18731,5612958
Z0574,no trimming,0,insert,False,False,20807,0,9158,0,0,0,9158,11649,3514893
Z0575,no trimming,0,insert,False,False,2630,0,737,0,0,0,737,1893,563718
Z0576,no trimming,0,insert,False,False,58227,0,40715,0,0,0,40715,17512,5189971
Z0577,no trimming,0,insert,False,False,9747,0,7228,0,0,0,7228,2519,710698
Z0578,no trimming,0,insert,False,False,12551,0,8474,0,0,0,8474,4077,1233657
Z0579,no trimming,0,insert,False,False,20962,0,15149,0,0,0,15149,5813,1632132
Z0580,no trimming,0,insert,False,False,10539,0,3820,0,0,0,3820,6719,1939768
Z0581,no trimming,0,insert,False,False,9917,0,4315,0,0,0,4315,5602,1638432
Z0582,no trimming,0,insert,False,False,28942,0,12212,0,0,0,12212,16730,5030478
Z0583,no trimming,0,insert,False,False,16441,0,6343,0,0,0,6343,10098,3079862
Z0584,no trimming,0,insert,False,False,8936,0,5841,0,0,0,5841,3095,931539
Z0585,no trimming,0,insert,False,False,30060,0,26811,0,0,0,26811,3249,969449
Z0586,no trimming,0,insert,False,False,6912,0,2978,0,0,0,2978,3934,1180334
Z0587,no trimming,0,insert,False,False,25776,0,14979,0,0,0,14979,10797,3246573
Z0588,no trimming,0,insert,False,False,7152,0,5235,0,0,0,5235,1917,576929
Z0589,no trimming,0,insert,False,False,33347,0,27866,0,0,0,27866,5481,1617971
Z0590,no trimming,0,insert,False,False,14624,0,11759,0,0,0,11759,2865,847125
Z0591,no trimming,0,insert,False,False,8408,0,4268,0,0,0,4268,4140,1179998
Z0592,no trimming,0,insert,False,False,95023,0,88783,0,0,0,88783,6240,1622249
Z0593,no trimming,0,insert,False,False,224872,0,218562,0,0,0,218562,6310,1678057
Z0594,no trimming,0,insert,False,False,41493,0,40004,0,0,0,40004,1489,414083
Z0595,no trimming,0,insert,False,False,15747,0,12620,0,0,0,12620,3127,911205
Z0596,no trimming,0,insert,False,False,34792,0,11233,0,0,0,11233,23559,7118865
Z0597,no trimming,0,insert,False,False,12589,0,7547,0,0,0,7547,5042,1458718
Z0598,no trimming,0,insert,False,False,104943,0,87669,0,0,0,87669,17268,4997401
Z0599,no trimming,0,insert,False,False,55351,0,45169,0,0,0,45169,10182,2975051
Z0600,no trimming,0,insert,False,False,12367,0,7518,0,0,0,7518,4849,1463998
Z0601,no trimming,0,insert,False,False,7627,0,3002,0,0,0,3002,4625,1316757
Z0602,no trimming,0,insert,False,False,5749,0,2399,0,0,0,2399,3350,1026550
Z0603,no trimming,0,insert,False,False,89926,0,78607,0,0,0,78607,11319,3219081
Z0604,no trimming,0,insert,False,False,842,0,495,0,0,0,495,347,97943
Z0605,no trimming,0,insert,False,False,9564,0,8519,0,0,0,8519,1045,301292
Z0606,no trimming,0,insert,False,False,4770,0,2896,0,0,0,2896,1874,546385
Z0607,no trimming,0,insert,False,False,28236,0,22642,0,0,0,22642,5594,1706447
Z0608,no trimming,0,insert,False,False,4079,0,1924,0,0,0,1924,2155,633695
Z0609,no trimming,0,insert,False,False,6145,0,3376,0,0,0,3376,2769,814301
Z0610,no trimming,0,insert,False,False,4958,0,1941,0,0,0,1941,3017,911429
Z0611,no trimming,0,insert,False,False,6421,0,2022,0,0,0,2022,4399,1315413
Z0612,no trimming,0,insert,False,False,4144,0,1778,0,0,0,1778,2366,711943
Z0613,no trimming,0,insert,False,False,29255,0,15618,0,0,0,15618,13637,4072830
Z0614,no trimming,0,insert,False,False,5687,0,4428,0,0,0,4428,1259,363835
Z0615,no trimming,0,insert,False,False,7329,0,3444,0,0,0,3444,3885,1130867
Z0616,no trimming,0,insert,False,False,2147,0,780,0,0,0,780,1367,410498
Z0617,no trimming,0,insert,False,False,13833,0,9816,0,0,0,9816,4017,1172928
Z0618,no trimming,0,insert,False,False,5123,0,1061,0,0,0,1061,4062,1189594
Z0619,no trimming,0,insert,False,False,20826,0,7200,0,0,0,7200,13626,3988624
Z0620,no trimming,0,insert,False,False,132623,0,122101,0,0,0,122101,10522,3157553
Z0621,no trimming,0,insert,False,False,1245,0,377,0,0,0,377,868,258694
Z0622,no trimming,0,insert,False,False,13333,0,5042,0,0,0,5042,8291,2512203
Z0623,no trimming,0,insert,False,False,20193,0,6964,0,0,0,6964,13229,3995416
Z0624,no trimming,0,insert,False,False,77340,0,72382,0,0,0,72382,4958,1317803
Z0625,no trimming,0,insert,False,False,20122,0,16505,0,0,0,16505,3617,1073189
Z0626,no trimming,0,insert,False,False,3243,0,1780,0,0,0,1780,1463,417912
Z0627,no trimming,0,insert,False,False,11580,0,2987,0,0,0,2987,8593,2393573
Z0628,no trimming,0,insert,False,False,20918,0,16192,0,0,0,16192,4726,1373184
Z0629,no trimming,0,insert,False,False,7840,0,2551,0,0,0,2551,5289,1574595
Z0630,no trimming,0,insert,False,False,7381,0,3974,0,0,0,3974,3407,1028024
Z0631,no trimming,0,insert,False,False,5776,0,1477,0,0,0,1477,4299,1286644
Z0632,no trimming,0,insert,False,False,15861,0,5008,0,0,0,5008,10853,3293883
Z0633,no trimming,0,insert,False,False,17345,0,9697,0,0,0,9697,7648,2210039
Z0634,no trimming,0,insert,False,False,25823,0,23078,0,0,0,23078,2745,839429
Z0635,no trimming,0,insert,False,False,69473,0,59140,0,0,0,59140,10333,2978173
Z0636,no trimming,0,insert,False,False,10511,0,2849,0,0,0,2849,7662,2274792
Z0637,no trimming,0,insert,False,False,14504,0,9429,0,0,0,9429,5075,1480494
Z0638,no trimming,0,insert,False,False,17305,0,5016,0,0,0,5016,12289,3757271
Z0639,no trimming,0,insert,False,False,5091,0,1705,0,0,0,1705,3386,993621
Z0640,no trimming,0,insert,False,False,25897,0,9180,0,0,0,9180,16717,5060484
Z0641,no trimming,0,insert,False,False,12177,0,5999,0,0,0,5999,6178,1871675
Z0642,no trimming,0,insert,False,False,5612,0,2438,0,0,0,2438,3174,962347
Z0643,no trimming,0,insert,False,False,455986,0,452540,0,0,0,452540,3446,990382
Z0644,no trimming,0,insert,False,False,24573,0,17757,0,0,0,17757,6816,1982762
Z0645,no trimming,0,insert,False,False,40700,0,11141,0,0,0,11141,29559,8446273
Z0646,no trimming,0,insert,False,False,13467,0,3521,0,0,0,3521,9946,2991768
Z0647,no trimming,0,insert,False,False,1718202,0,1708502,0,0,0,1708502,9700,2591287
Z0648,no trimming,0,insert,False,False,1602375,0,1590262,0,0,0,1590262,12113,3203176
Z0649,no trimming,0,insert,False,False,7858,0,6149,0,0,0,6149,1709,491522
Z0650,no trimming,0,insert,False,False,7036,0,3356,0,0,0,3356,3680,1092511
Z0651,no trimming,0,insert,False,False,21785,0,9671,0,0,0,9671,12114,3605759
Z0652,no trimming,0,insert,False,False,8622,0,1758,0,0,0,1758,6864,1998727
Z0653,no trimming,0,insert,False,False,444731,0,429318,0,0,0,429318,15413,4244951
Z0654,no trimming,0,insert,False,False,158714,0,143306,0,0,0,143306,15405,4186513
Z0655,no trimming,0,insert,False,False,8467,0,4101,0,0,0,4101,4366,1278806
Z0656,no trimming,0,insert,False,False,13261,0,6313,0,0,0,6313,6948,2039989
Z0657,no trimming,0,insert,False,False,3966,0,918,0,0,0,918,3048,867533
Z0658,no trimming,0,insert,False,False,13156,0,10107,0,0,0,10107,3049,906519
Z0659,no trimming,0,insert,False,False,18335,0,4971,0,0,0,4971,13364,4014153
Z0660,no trimming,0,insert,False,False,54485,0,19676,0,0,0,19676,34809,10340191
Z0661,no trimming,0,insert,False,False,456689,0,447543,0,0,0,447543,9146,2584932
Z0662,no trimming,0,insert,False,False,1947,0,1379,0,0,0,1379,568,164413
Z0663,no trimming,0,insert,False,False,16888,0,7720,0,0,0,7720,9168,2769284
Z0664,no trimming,0,insert,False,False,832157,0,829319,0,0,0,829319,2838,713562
Z0665,no trimming,0,insert,False,False,4968,0,2126,0,0,0,2126,2842,835857
Z0666,no trimming,0,insert,False,False,32860,0,28247,0,0,0,28247,4613,1339452
Z0667,no trimming,0,insert,False,False,15690,0,9609,0,0,0,9609,6081,1765345
Z0668,no trimming,0,insert,False,False,27990,0,16565,0,0,0,16565,11425,3411111
Z0669,no trimming,0,insert,False,False,24225,0,7329,0,0,0,7329,16896,5083512
Z0670,no trimming,0,insert,False,False,56317,0,20669,0,0,0,20669,35647,10586600
Z0671,no trimming,0,insert,False,False,85770,0,68089,0,0,0,68089,17681,5234632
Z0672,no trimming,0,insert,False,False,25018,0,17925,0,0,0,17925,7093,2045648
Z0673,no trimming,0,insert,False,False,1334,0,442,0,0,0,442,892,255998
Z0674,no trimming,0,insert,False,False,34056,0,25666,0,0,0,25666,8390,2507841
Z0675,no trimming,0,insert,False,False,13397,0,3238,0,0,0,3238,10159,3061989
Z0676,no trimming,0,insert,False,False,26384,0,22058,0,0,0,22058,4326,1300782
Z0677,no trimming,0,insert,False,False,3624,0,1221,0,0,0,1221,2403,715397
Z0678,no trimming,0,insert,False,False,2104,0,908,0,0,0,908,1196,341343
Z0679,no trimming,0,insert,False,False,2535,0,679,0,0,0,679,1856,537334
Z0680,no trimming,0,insert,False,False,18318,0,15473,0,0,0,15473,2845,848607
Z0681,no trimming,0,insert,False,False,16207,0,4288,0,0,0,4288,11919,3550368
Z0682,no trimming,0,insert,False,False,278565,0,274309,0,0,0,274309,4256,1159484
Z0683,no trimming,0,insert,False,False,120164,0,111964,0,0,0,111964,8200,2240238
Z0684,no trimming,0,insert,False,False,1671,0,638,0,0,0,638,1033,299783
Z0685,no trimming,0,insert,False,False,4950,0,3002,0,0,0,3002,1948,574963
Z0686,no trimming,0,insert,False,False,9130,0,2670,0,0,0,2670,6460,1885096
Z0687,no trimming,0,insert,False,False,64374,0,54345,0,0,0,54345,10029,2880291
Z0688,no trimming,0,insert,False,False,22648,0,4831,0,0,0,4831,17816,5382059
Z0689,no trimming,0,insert,False,False,51109,0,23795,0,0,0,23795,27314,8229336
Z0690,no trimming,0,insert,False,False,69499,0,54851,0,0,0,54851,14648,4389300
Z0691,no trimming,0,insert,False,False,12242,0,3275,0,0,0,3275,8967,2621078
Z0692,no trimming,0,insert,False,False,8875,0,2086,0,0,0,2086,6789,1979645
Z0693,no trimming,0,insert,False,False,6657,0,2175,0,0,0,2175,4482,1305099
Z0694,no trimming,0,insert,False,False,2795,0,1818,0,0,0,1818,977,285657
Z0695,no trimming,0,insert,False,False,9216,0,1864,0,0,0,1864,7352,2103194
Z0696,no trimming,0,insert,False,False,39015,0,25484,0,0,0,25484,13531,3912617
Z0697,no trimming,0,insert,False,False,9859,0,6977,0,0,0,6977,2882,827723
Z0698,no trimming,0,insert,False,False,4914,0,2334,0,0,0,2334,2580,758489
Z0699,no trimming,0,insert,False,False,7900,0,1452,0,0,0,1452,6448,1895726
Z0700,no trimming,0,insert,False,False,16177,0,12728,0,0,0,12728,3449,1026950
Z0701,no trimming,0,insert,False,False,71808,0,65977,0,0,0,65977,5831,1678235
Z0702,no trimming,0,insert,False,False,7274,0,4531,0,0,0,4531,2743,846255
Z0703,no trimming,0,insert,False,False,33439,0,31156,0,0,0,31156,2283,643978
Z0704,no trimming,0,insert,False,False,119907,0,115100,0,0,0,115100,4807,1259959
Z0705,no trimming,0,insert,False,False,3142,0,2193,0,0,0,2193,949,276759
Z0706,no trimming,0,insert,False,False,16463,0,5295,0,0,0,5295,11168,3366323
Z0707,no trimming,0,insert,False,False,53393,0,36848,0,0,0,36848,16545,5005049
Z0708,no trimming,0,insert,False,False,4494,0,1380,0,0,0,1380,3114,933847
Z0709,no trimming,0,insert,False,False,27421,0,24834,0,0,0,24834,2587,787255
Z0710,no trimming,0,insert,False,False,57530,0,46173,0,0,0,46173,11357,3373837
Z0711,no trimming,0,insert,False,False,93830,0,90358,0,0,0,90358,3472,844459
Z0712,no trimming,0,insert,False,False,5754,0,4560,0,0,0,4560,1194,354152
Z0713,no trimming,0,insert,False,False,5377,0,1631,0,0,0,1631,3746,1091342
Z0714,no trimming,0,insert,False,False,7097,0,2879,0,0,0,2879,4218,1205095
Z0715,no trimming,0,insert,False,False,52528,0,34850,0,0,0,34850,17678,5284903
Z0716,no trimming,0,insert,False,False,20177,0,16971,0,0,0,16971,3206,960856
Z0717,no trimming,0,insert,False,False,25159,0,11296,0,0,0,11296,13863,4183804
Z0718,no trimming,0,insert,False,False,14580,0,6526,0,0,0,6526,8054,2345869
Z0719,no trimming,0,insert,False,False,5239,0,3874,0,0,0,3874,1365,396972
Z0720,no trimming,0,insert,False,False,11293,0,7986,0,0,0,7986,3307,996841
Z0721,no trimming,0,insert,False,False,18703,0,15765,0,0,0,15765,2938,826680
Z0722,no trimming,0,insert,False,False,7017,0,1848,0,0,0,1848,5169,1517530
Z0723,no trimming,0,insert,False,False,19656,0,5912,0,0,0,5912,13744,4136243
Z0724,no trimming,0,insert,False,False,6999490,0,6975604,0,0,0,6975604,23886,5589629
Z0725,no trimming,0,insert,False,False,6777,0,4500,0,0,0,4500,2277,638861
Z0726,no trimming,0,insert,False,False,14980,0,5852,0,0,0,5852,9128,2677843
Z0727,no trimming,0,insert,False,False,15350,0,5778,0,0,0,5778,9572,2884984
Z0728,no trimming,0,insert,False,False,80856,0,79278,0,0,0,79278,1578,465967
Z0729,no trimming,0,insert,False,False,93002,0,27960,0,0,0,27960,65042,17203695
Z0730,no trimming,0,insert,False,False,252217,0,241666,0,0,0,241666,10551,2608263
Z0731,no trimming,0,insert,False,False,369587,0,366808,0,0,0,366808,2779,796114
Z0732,no trimming,0,insert,False,False,19068,0,5849,0,0,0,5849,13219,4034117
Z0733,no trimming,0,insert,False,False,129450,0,123078,0,0,0,123078,6372,1849186
Z0734,no trimming,0,insert,False,False,18131,0,14942,0,0,0,14942,3189,956301
Z0735,no trimming,0,insert,False,False,6554,0,1495,0,0,0,1495,5059,1478762
Z0736,no trimming,0,insert,False,False,4641,0,1666,0,0,0,1666,2975,900657
Z0737,no trimming,0,insert,False,False,6777,0,2884,0,0,0,2884,3893,1163619
Z0738,no trimming,0,insert,False,False,13246,0,9244,0,0,0,9244,4002,1218503
Z0739,no trimming,0,insert,False,False,34515,0,29391,0,0,0,29391,5123,1541114
Z0740,no trimming,0,insert,False,False,7049,0,4876,0,0,0,4876,2173,638350
Z0741,no trimming,0,insert,False,False,22847,0,18644,0,0,0,18644,4203,1171459
Z0742,no trimming,0,insert,False,False,11907,0,1962,0,0,0,1962,9945,3028746
Z0743,no trimming,0,insert,False,False,8754,0,2769,0,0,0,2769,5985,1770495
Z0744,no trimming,0,insert,False,False,43262,0,38968,0,0,0,38968,4294,1252537
Z0745,no trimming,0,insert,False,False,12945,0,5849,0,0,0,5849,7096,2180065
Z0746,no trimming,0,insert,False,False,794550,0,787976,0,0,0,787976,6574,1881305
Z0747,no trimming,0,insert,False,False,12742,0,9109,0,0,0,9109,3633,1055861
Z0748,no trimming,0,insert,False,False,5316,0,1113,0,0,0,1113,4203,1200867
Z0749,no trimming,0,insert,False,False,27737,0,10579,0,0,0,10579,17158,5186112
Z0750,no trimming,0,insert,False,False,7159,0,4357,0,0,0,4357,2802,817941
Z0751,no trimming,0,insert,False,False,12081,0,8410,0,0,0,8410,3671,1117451
Z0752,no trimming,0,insert,False,False,18012,0,14298,0,0,0,14298,3714,1005402
Z0753,no trimming,0,insert,False,False,7026,0,2353,0,0,0,2353,4673,1364476
Z0754,no trimming,0,insert,False,False,13912,0,10932,0,0,0,10932,2980,902370
Z0755,no trimming,0,insert,False,False,6096744,0,6065219,0,0,0,6065219,31525,6023662
Z0756,no trimming,0,insert,False,False,23689,0,20588,0,0,0,20588,3101,916443
Z0757,no trimming,0,insert,False,False,27049,0,16106,0,0,0,16106,10943,3306100
Z0758,no trimming,0,insert,False,False,19260,0,15154,0,0,0,15154,4106,1181028
Z0759,no trimming,0,insert,False,False,19357,0,11868,0,0,0,11868,7489,2137445
Z0760,no trimming,0,insert,False,False,12528,0,6494,0,0,0,6494,6034,1765932
Z0761,no trimming,0,insert,False,False,393651,0,387187,0,0,0,387187,6464,1656635
Z0762,no trimming,0,insert,False,False,152353,0,148594,0,0,0,148594,3759,926593
Z0763,no trimming,0,insert,False,False,2800,0,1771,0,0,0,1771,1029,300948
Z0764,no trimming,0,insert,False,False,15281,0,12196,0,0,0,12196,3085,910681
Z0765,no trimming,0,insert,False,False,3832,0,1309,0,0,0,1309,2523,724064
Z0766,no trimming,0,insert,False,False,8222,0,1745,0,0,0,1745,6477,1959751
Z0767,no trimming,0,insert,False,False,42587,0,36360,0,0,0,36360,6227,1696803
Z0768,no trimming,0,insert,False,False,4180,0,1368,0,0,0,1368,2812,832164
Z0769,no trimming,0,insert,False,False,22120,0,10135,0,0,0,10135,11985,3613531
Z0770,no trimming,0,insert,False,False,33463,0,25570,0,0,0,25570,7893,2408650
Z0771,no trimming,0,insert,False,False,9426,0,2963,0,0,0,2963,6463,1841467
Z0772,no trimming,0,insert,False,False,10966,0,3949,0,0,0,3949,7017,2091042
Z0773,no trimming,0,insert,False,False,19506,0,8663,0,0,0,8663,10843,3156812
Z0774,no trimming,0,insert,False,False,32227,0,5924,0,0,0,5924,26303,7921562
Z0775,no trimming,0,insert,False,False,7135,0,4143,0,0,0,4143,2992,886763
Z0776,no trimming,0,insert,False,False,9447,0,6734,0,0,0,6734,2713,782052
Z0777,no trimming,0,insert,False,False,6538,0,1839,0,0,0,1839,4699,1393962
Z0778,no trimming,0,insert,False,False,44028,0,24997,0,0,0,24997,19031,5788604
Z0779,no trimming,0,insert,False,False,7770,0,1181,0,0,0,1181,6589,1947053
Z0780,no trimming,0,insert,False,False,306153,0,223658,0,0,0,223658,82495,23030261
Z0781,no trimming,0,insert,False,False,20316,0,12235,0,0,0,12235,8081,2435087
Z0782,no trimming,0,insert,False,False,394641,0,388772,0,0,0,388772,5869,1475097
Z0783,no trimming,0,insert,False,False,44340,0,37856,0,0,0,37856,6484,1916487
Z0784,no trimming,0,insert,False,False,12583,0,2374,0,0,0,2374,10209,2988702
Z0785,no trimming,0,insert,False,False,10892,0,5203,0,0,0,5203,5689,1633333
Z0786,no trimming,0,insert,False,False,17208,0,10132,0,0,0,10132,7076,2117779
Z0787,no trimming,0,insert,False,False,19719,0,16633,0,0,0,16633,3086,890754
Z0788,no trimming,0,insert,False,False,12207,0,4452,0,0,0,4452,7755,2281486
Z0789,no trimming,0,insert,False,False,5515,0,2580,0,0,0,2580,2935,837890
Z0790,no trimming,0,insert,False,False,40728,0,15931,0,0,0,15931,24797,7525476
Z0791,no trimming,0,insert,False,False,2108,0,783,0,0,0,783,1325,386994
Z0792,no trimming,0,insert,False,False,9330,0,3603,0,0,0,3603,5727,1686519
Z0793,no trimming,0,insert,False,False,46569,0,28252,0,0,0,28252,18317,5455359
Z0794,no trimming,0,insert,False,False,47408,0,46168,0,0,0,46168,1240,371205
Z0795,no trimming,0,insert,False,False,25363,0,19619,0,0,0,19619,5744,1723853
Z0796,no trimming,0,insert,False,False,92186,0,80720,0,0,0,80720,11466,3192650
Z0797,no trimming,0,insert,False,False,17741,0,9478,0,0,0,9478,8263,2473084
Z0798,no trimming,0,insert,False,False,52953,0,34935,0,0,0,34935,18018,5422475
Z0799,no trimming,0,insert,False,False,4750,0,1338,0,0,0,1338,3412,993328
Z0800,no trimming,0,insert,False,False,2916286,0,2888868,0,0,0,2888868,27418,7114854
Z0801,no trimming,0,insert,False,False,107679,0,105588,0,0,0,105588,2091,611020
Z0802,no trimming,0,insert,False,False,29190,0,23040,0,0,0,23040,6150,1822392
Z0803,no trimming,0,insert,False,False,10097,0,6591,0,0,0,6591,3506,1053570
Z0804,no trimming,0,insert,False,False,2160,0,688,0,0,0,688,1472,427593
Z0805,no trimming,0,insert,False,False,129248,0,97002,0,0,0,97002,32246,9001615
Z0806,no trimming,0,insert,False,False,15894,0,4766,0,0,0,4766,11128,3278135
Z0807,no trimming,0,insert,False,False,3831,0,1850,0,0,0,1850,1981,585506
Z0808,no trimming,0,insert,False,False,23759,0,22133,0,0,0,22133,1626,459349
Z0809,no trimming,0,insert,False,False,9323,0,3611,0,0,0,3611,5712,1684532
Z0810,no trimming,0,insert,False,False,55393,0,33131,0,0,0,33131,22262,6671637
Z0811,no trimming,0,insert,False,False,9582,0,7612,0,0,0,7612,1970,573956
Z0812,no trimming,0,insert,False,False,28101,0,26078,0,0,0,26078,2023,586445
Z0813,no trimming,0,insert,False,False,17259,0,13956,0,0,0,13956,3303,965595
Z0814,no trimming,0,insert,False,False,19399,0,13584,0,0,0,13584,5815,1711246
Z0815,no trimming,0,insert,False,False,16338,0,9247,0,0,0,9247,7091,2146766
Z0816,no trimming,0,insert,False,False,13491,0,3502,0,0,0,3502,9989,2874030
Z0817,no trimming,0,insert,False,False,10919,0,4940,0,0,0,4940,5979,1717662
Z0818,no trimming,0,insert,False,False,2706,0,1526,0,0,0,1526,1180,346276
Z0819,no trimming,0,insert,False,False,22593,0,6914,0,0,0,6914,15679,4709537
Z0820,no trimming,0,insert,False,False,15164,0,4156,0,0,0,4156,11008,3141222
Z0821,no trimming,0,insert,False,False,5647,0,4628,0,0,0,4628,1019,309297
Z0822,no trimming,0,insert,False,False,29738,0,7716,0,0,0,7716,22022,6718933
Z0823,no trimming,0,insert,False,False,18947,0,3573,0,0,0,3573,15374,4484471
Z0824,no trimming,0,insert,False,False,32192,0,26228,0,0,0,26228,5964,1817388
Z0825,no trimming,0,insert,False,False,11758,0,9427,0,0,0,9427,2331,665035
Z0826,no trimming,0,insert,False,False,6033,0,2352,0,0,0,2352,3681,1116473
Z0827,no trimming,0,insert,False,False,24535,0,15958,0,0,0,15958,8577,2580932
Z0828,no trimming,0,insert,False,False,195108,0,32185,0,0,0,32185,162923,46696176
Z0829,no trimming,0,insert,False,False,14564,0,8321,0,0,0,8321,6243,1813819
Z0830,no trimming,0,insert,False,False,10597,0,4074,0,0,0,4074,6523,1972650
Z0831,no trimming,0,insert,False,False,26682,0,16343,0,0,0,16343,10339,3116943
Z0832,no trimming,0,insert,False,False,5024,0,2808,0,0,0,2808,2216,636343
Z0833,no trimming,0,insert,False,False,10808,0,7638,0,0,0,7638,3170,915429
Z0834,no trimming,0,insert,False,False,8603,0,2612,0,0,0,2612,5991,1813425
Z0835,no trimming,0,insert,False,False,31650,0,15369,0,0,0,15369,16281,4884057
Z0836,no trimming,0,insert,False,False,10770,0,5286,0,0,0,5286,5484,1671738
Z0837,no trimming,0,insert,False,False,41986,0,7315,0,0,0,7315,34671,10442503
Z0838,no trimming,0,insert,False,False,2363322,0,2351023,0,0,0,2351023,12299,3687611
Z0839,no trimming,0,insert,False,False,10516,0,2559,0,0,0,2559,7957,2340667
Z0840,no trimming,0,insert,False,False,1321,0,792,0,0,0,792,529,154030
Z0841,no trimming,0,insert,False,False,5901,0,2067,0,0,0,2067,3834,1140537
Z0842,no trimming,0,insert,False,False,39249,0,37256,0,0,0,37256,1993,568408
Z0843,no trimming,0,insert,False,False,1487,0,412,0,0,0,412,1075,318608
